Name,Address,Postcode,Type,Latitude,Longitude,Category
Beccofino,5704 Mosholu Ave,10471,italian,40.9053542,-73.9004326,restaurant
239 International Deli,239 E 181st St,10457,healthy,40.85443643,-73.90031095,restaurant
Thailand's Center Point,63-19 39th Ave,11377,thai,40.746738,-73.900162,restaurant
Sumnima Kitchen,3904 64th St,11377,indian,40.7463337,-73.9000145,restaurant
Tasty Thai,72-04 Forest Ave,11385,thai,40.69984,-73.89958,restaurant
Bronx Alehouse,216 W 238th St,10463,american,40.88470165,-73.89949808,restaurant
Good Taste Chinese Restaurant,209 E 183rd St,10458,chinese,40.85736,-73.89943,restaurant
Bamboo Tropical,59-13 71st Ave,11385,healthy,40.700824,-73.899393,restaurant
SriPraPhai Thai Restaurant,64-13 39th Ave,11377,vietnamese,40.7464987,-73.8992328,restaurant
Faith Deli Grocery,854 E 163rd St,10459,healthy,40.82166539,-73.8992312,restaurant
Burrito Republic,59-15 71st Ave,11385,healthy,40.70067793,-73.89915895,restaurant
Guapo Mexican Cuban Cuisine,10 Warburton Ave,10701,mexican,40.934699,-73.899111,restaurant
King Wah Restaurant,6417 Fresh Pond Rd,11385,chinese,40.70992375,-73.89899767,restaurant
Fajitas Sunrise,5924 Myrtle Ave,11385,mexican,40.70028305,-73.89887238,restaurant
Sugar N Coal,63-12 Broadway,11377,american,40.7496289,-73.8988583,restaurant
Co Co Lin Vegetarian House,64-19 Fresh Pond Rd,11385,healthy,40.70989,-73.89871,restaurant
Lupitas Restaurante,2366 Grand Concourse,10458,mexican,40.85896,-73.89855,restaurant
Broadway Joe's Pizza,5983 Broadway,10471,pizza,40.8899,-73.89846,restaurant
Tacos Los Tigres Del Bronx,962 Longwood Ave,10459,mexican,40.81737,-73.8983,restaurant
Com Tam Ninh Kieu,2641 Jerome Ave,10468,thai,40.86702,-73.8982,restaurant
Fordham Fish Market,155 E 188th St,10468,seafood,40.86170824,-73.89810218,restaurant
Double Dragon Restaurant,2647 Jerome Ave,10468,chinese,40.867191,-73.898079,restaurant
Andiamo Cafe,2467 Grand Concourse,10468,healthy,40.86172292,-73.89798481,restaurant
Riverdale Pie Guys,5784 Mosholu Ave,10471,pizza,40.9053307,-73.8978577,restaurant
Santa Fe Grill & Bar,6025 Broadway,10471,mexican,40.891321,-73.8977337,restaurant
Jake's Steakhouse - Bronx,6031 Broadway,10471,american,40.891706,-73.897689,restaurant
Ama Coffee,6047 Myrtle Ave,11385,vietnamese,40.70072875,-73.89671154,restaurant
Sky Fish Market,397 S Broadway,10705,seafood,40.91979218,-73.8965683,restaurant
New Golden Fountain,365 S Broadway,10705,chinese,40.9208535,-73.8962378,restaurant
Tacos El Poblano,200 New Main St,10701,mexican,40.93177,-73.89572,restaurant
Grill House of Yonkers,326 S Broadway,10705,american,40.9223009,-73.8956615,restaurant
Rosa's Pizza,5526 69th St,11378,pizza,40.72697,-73.89564,restaurant
Dynasty Taste,539 E Tremont Ave,10457,korean,40.846789,-73.895408,restaurant
Zenith Thai Restaurant,7002 Fresh Pond Rd,11385,thai,40.7023726,-73.8952926,restaurant
Casa Coriz,71-28 Fresh Pond Rd,11385,mexican,40.7008914,-73.8947993,restaurant
Unidentified Flying Chickens,71-22 Roosevelt Ave,11372,korean,40.746559,-73.8940372,restaurant
Kababish,70-64 Broadway,11373,indian,40.747598,-73.893979,restaurant
Izakaya Fuku,71-28 Roosevelt Ave,11372,japanese,40.74635,-73.89383,restaurant
Jaew Hon New York,71-30 Roosevelt Ave,11372,thai,40.7464487,-73.8938216,restaurant
Playground Bar & Bistro And Taitoon Thai Karaoke,7130 Roosevelt Ave,11372,thai,40.746388,-73.89379,restaurant
Battambang Market,229 E Kingsbridge Rd,10458,vietnamese,40.865021,-73.893517,restaurant
Rajbhog Sweets and Snacks,72-27 37th Ave,11372,indian,40.7489301,-73.8932955,restaurant
Pizza Barn,70 McLean Ave,10705,pizza,40.9184535,-73.8931803,restaurant
ERT - El Rico Tinto Restaurant,73-18 Northern Blvd,11372,mexican,40.7546065,-73.8930553,restaurant
Dosa Delight,3566 73rd St,11372,indian,40.7495245,-73.8929686,restaurant
Himalayan Yak,72-20 Roosevelt Ave,11372,indian,40.74647,-73.89275,restaurant
Tong,37-08 73rd St,11372,indian,40.749142,-73.892438,restaurant
Haat Bazaar,3711 73rd St,11372,indian,40.748491,-73.892382,restaurant
Mr. Khao Man Gai,73rd St & Roosevelt Avenue,11372,thai,40.7467196,-73.8923393,restaurant
J J Chan's Garden,7521 31st Ave,11370,chinese,40.7587084,-73.8922443,restaurant
Ittadi Garden & Grill,7307 37th Rd,11372,indian,40.7472744,-73.8922265,restaurant
Mega Seafood ll Market,2500 Webster Ave,10458,seafood,40.86132812,-73.89210206,restaurant
Spice Kitchen,71-04 Grand Ave,11378,indian,40.72766,-73.89191,restaurant
Delhi Heights,37-66 74th St,11372,indian,40.7471,-73.89176,restaurant
Indian Taj,37-25 74th St,11372,indian,40.74826414,-73.8916436,restaurant
Chung Ki Wa Restaurant,4006 74th St,11373,korean,40.746494,-73.891639,restaurant
Thái Son,40-10 74th St,11373,vietnamese,40.74637,-73.89161,restaurant
Luke's Pizzeria,1226 Southern Blvd,10459,pizza,40.829364,-73.891519,restaurant
Jackson Diner,3747 74th St,11372,indian,40.7477755,-73.8915002,restaurant
Tibetan Japanese Restaurant,75-26 37th Ave,11372,japanese,40.7489512,-73.8904819,restaurant
Samudra Vegetarian Restaurant & Chaat House,75-18 37th Ave,11372,indian,40.7490953,-73.8903772,restaurant
Pique 86,220 E 198th St,10458,mexican,40.86967371,-73.89027245,restaurant
Pizza Studio,444 E. Fordham Rd.,10458,pizza,40.8609749,-73.8900679,restaurant
Sabay Thai Restaurant,75-19 Broadway,11373,thai,40.746098,-73.890055,restaurant
Lungta - Asian Bistro,7516 Broadway,11373,indian,40.7458283,-73.8897918,restaurant
Bamboo House & Bar,76-03 37th Ave,11372,indian,40.7492944,-73.8897555,restaurant
Hae Woon Dae,7532 Broadway,11373,korean,40.745693,-73.889588,restaurant
Pasquale Rigoletto Restaurant,2311 Arthur Ave,10458,italian,40.8538,-73.88925,restaurant
Randazzo's Seafood,2327 Arthur Ave,10458,seafood,40.854057,-73.889198,restaurant
Dominick's Restaurant,2335 Arthur Ave,10458,italian,40.85434,-73.889,restaurant
San Gennaro Trattoria Restaurant Bar,2329 Arthur Ave,10458,italian,40.85404652,-73.88894845,restaurant
Starlight Grill Restaurant & Sweet,8002 Astoria Blvd,11370,indian,40.76496,-73.88882,restaurant
Enzos of Arthur Avenue,2339 Arthur Ave,10458,italian,40.8543499,-73.8887699,restaurant
Estrellita Poblana III,2328 Arthur Ave,10458,mexican,40.853828,-73.888672,restaurant
Mama Rosa's Brick Oven Pizzaria Restaurant,77-09 37th Ave,11372,pizza,40.7495109,-73.888552,restaurant
Roberto's,603 Crescent Ave,10458,italian,40.85372,-73.88834,restaurant
Wai Kang Restaurant,39 Bedford Park Blvd,10468,chinese,40.87264633,-73.88824463,restaurant
Cafe al Mercato,2344 Arthur Ave,10458,italian,40.854118,-73.888175,restaurant
Khao Kang,7620 Woodside Ave,11373,thai,40.743269,-73.888039,restaurant
Khao Nom,42-06 77th St,11373,vietnamese,40.74327316,-73.88799619,restaurant
Spicy Shallot,7701 Woodside Ave,11373,thai,40.74370533,-73.88789169,restaurant
Arthur Ave Fiasco,2376 Arthur Ave,10458,pizza,40.854825,-73.887862,restaurant
Raan Kway Teow,7814 Roosevelt Ave,11372,thai,40.746912,-73.887618,restaurant
Ayada Thai,7708 Woodside Ave,11373,thai,40.74336624,-73.88760376,restaurant
Full Moon Pizzeria,600 E 187th St,10458,pizza,40.85539,-73.88753,restaurant
Hug Esan,77-16 Woodside Ave,11373,thai,40.7436465,-73.8873753,restaurant
Arunee Thai,78-23 37th Ave,11372,thai,40.7494503,-73.8873621,restaurant
MangiPasta,608 E 187th St,10458,italian,40.85527,-73.88731,restaurant
Tikka Grill,2402 82nd St,11370,indian,40.7646759,-73.8871923,restaurant
El Patio,80-24 Northern Blvd,11372,american,40.75522,-73.8869795,restaurant
Trattoria Tra di Noi,622 East 187th St,10458,italian,40.85493,-73.8869,restaurant
Kitchen 79,37-70 79th St,11372,vietnamese,40.747551,-73.8868866,restaurant
Hung Hing,239 Bedford Pk Blvd,10458,chinese,40.871284,-73.886353,restaurant
Michaelangelo's Little Italy,2477 Arthur Ave,10458,italian,40.85733213,-73.8862631,restaurant
Emoji Burger,80-07 37th Ave,11372,american,40.7496944,-73.8860056,restaurant
Clinton Hall,601 E 189th St,10458,american,40.85735,-73.88574,restaurant
La Esquina Del Camaron Mexicano,80-02 Roosevelt Ave,11372,seafood,40.74721,-73.88557,restaurant
969 NYC Coffee,37-61 80th St,11372,japanese,40.74779,-73.88553,restaurant
Kawah Chinese Restaurant,3044 Valentine Ave,10458,chinese,40.87385,-73.88482,restaurant
Pugsley's Pizza,590 E 191st St,10458,pizza,40.85881,-73.88475,restaurant
no1lucksung Chinese rest,694 E 187th St,10458,chinese,40.8540501,-73.884627,restaurant
Jose Fish Market,81-04 Roosevelt Ave,11373,seafood,40.74733,-73.88457,restaurant
House Pizza,246 E 204th St,10458,pizza,40.8740692,-73.884406,restaurant
New China Chinese Resturant,250 E 204th St,10458,chinese,40.87401,-73.88438,restaurant
Bedford Pizza Pasta Restaurant,380 Bedford Park Blvd,10458,pizza,40.86771369,-73.88404101,restaurant
Joe's Pizza,714 E 187th St,10458,pizza,40.85396068,-73.88397175,restaurant
Parrilladas Sunrise,83-11 Northern Blvd,11372,mexican,40.75597,-73.88396,restaurant
Happy Dragon,3388 Jerome Ave,10467,chinese,40.88045,-73.8836,restaurant
8 Paet Rio,81-10 Broadway,11373,thai,40.74302182,-73.88341974,restaurant
Louie's Pizza,81-34 Baxter Ave,11373,pizza,40.7459,-73.8834,restaurant
Moo Thai Food,81-20 Broadway,11373,thai,40.742999,-73.8833441,restaurant
Eim Khao Mun Kai Elmhurst,81-32 Broadway,11373,thai,40.74294141,-73.88327334,restaurant
I Love Pho II,82-2 45th Ave,11373,vietnamese,40.74158724,-73.88273772,restaurant
I Luv Pho,82-2 45th Ave,11373,vietnamese,40.74158724,-73.88273772,restaurant
HK Food Court,8202 45th Ave,11373,vietnamese,40.7414872,-73.8827301,restaurant
Taste Good Malaysian Cuisine,82-18 45th Ave,11373,vietnamese,40.74170903,-73.88219118,restaurant
Akino,82-80 Broadway,11373,japanese,40.7411784,-73.8814239,restaurant
Vista Hermosa Restaurant,1201 Evergreen Ave,10472,mexican,40.8287,-73.88123,restaurant
Summer,85-36 Grand Ave,11373,vietnamese,40.7353499,-73.88091,restaurant
Hombres Lounge,85-28 37th Ave,11372,american,40.75001244,-73.88076848,restaurant
The Japanese Pop-Up Restaurant,2900 Southern Blvd,10458,japanese,40.86266821,-73.88060205,restaurant
Fratilli's Pizza,404 Hunts Point Ave,10474,pizza,40.8095922,-73.8804914,restaurant
Chao Thai,8503 Whitney Ave,11373,thai,40.7414656,-73.8801273,restaurant
Pho Best III,83-02 Broadway,11373,vietnamese,40.74083,-73.88012,restaurant
Sac's Place Of Jackson Heights,86-14 37th Ave,11372,pizza,40.75008092,-73.88004251,restaurant
El Molcajete,1506-08 Westchester Ave,10472,mexican,40.8283148,-73.8796477,restaurant
Boon Chu Thai Place,83-18 Broadway,11373,thai,40.740638,-73.879645,restaurant
Lao Bei Fang Dumpling House,8305 Broadway,11373,chinese,40.74115372,-73.87962341,restaurant
Tasty Picks,89 East Gunhill Rd,10467,healthy,40.88174542,-73.87941613,restaurant
Aman,3594 Jerome Ave,10452,indian,40.885147,-73.8794078,restaurant
JoJu,83-25 Broadway,11373,vietnamese,40.74070517,-73.87935018,restaurant
Accent Thai Kitchen,631 Mclean Ave,10705,thai,40.9091134,-73.8792337,restaurant
Tomo Sushi - Grill,642 Mclean Ave,10705,japanese,40.90915451,-73.87879729,restaurant
Sky Cafe,8620 Whitney Ave,11373,vietnamese,40.7419,-73.87838,restaurant
The King Of Taco,9017 31st Ave,11369,mexican,40.7601063,-73.8779181,restaurant
Sing Wok Chinese Restaurant,353 E 204th Street,10467,chinese,40.872337,-73.87771,restaurant
El Sazon De Mi Abuela,1561 Westchester Ave,10472,seafood,40.82892,-73.87721,restaurant
Pata Cafe,5614 Van Horn St,11373,thai,40.7326341,-73.8769762,restaurant
Yankee J-Z Pizza,1599 Westchester Ave,10472,pizza,40.82923271,-73.87570068,restaurant
Lucky House,1151 E Tremont Ave,10460,chinese,40.84006465,-73.87537876,restaurant
The New Fulton Fish Market,800 Food Center Dr,10474,seafood,40.80272452,-73.8751924,restaurant
Mega Seafood,1181 Morrison Ave,10472,seafood,40.82845412,-73.87435665,restaurant
DeCosta's Restaurant,400 Yonkers Ave,10704,seafood,40.931487,-73.870766,restaurant
Barosa,62-29 Woodhaven Blvd,11374,italian,40.726197,-73.869795,restaurant
Nur Thai,63-32 Woodhaven Blvd,11374,thai,40.72355164,-73.86881779,restaurant
Aroma Indian Cuisine,6340 Woodhaven Blvd,11374,indian,40.723375,-73.868668,restaurant
Shahi Kabob and Curry,641 Lydig Ave,10462,indian,40.85440807,-73.86810198,restaurant
Tacos El Bronco II,White Plains Rd & Lydig Ave,10462,mexican,40.85453,-73.86769,restaurant
China Mia,2232 White Plains Rd,10467,chinese,40.8581892,-73.8675759,restaurant
Estrellita Poblana II,2819 White Plains Rd,10467,mexican,40.86706459,-73.86752945,restaurant
Fine Food Cuisine,671 Morris Park Ave,10462,american,40.84521695,-73.86719737,restaurant
Curry Spot,4268 Katonah Ave,10470,indian,40.89776,-73.86706,restaurant
Three Boys From Italy,704 Burke Ave,10467,pizza,40.8713,-73.86689,restaurant
Next Stop Vegan,1818 Archer St,10460,healthy,40.83766,-73.866619,restaurant
Feroza's Restaurant Roti,716 Burke Ave,10467,indian,40.87138234,-73.86646961,restaurant
Anthony's Pizza,686 Morris Park Ave,10462,pizza,40.84505,-73.86628,restaurant
John & Joe's Pizzeria,749 Lydig Ave,10462,pizza,40.8545949,-73.86578,restaurant
Boesun Kitchen,762 Allerton Ave,10467,chinese,40.86533,-73.86501,restaurant
Sloppie Joes,541 Central Park Ave,10704,american,40.921272,-73.8648208,restaurant
Joe's Pizza,1858 Archer St,10460,pizza,40.83766,-73.86479,restaurant
UThai,63-55 Wetherole St,11374,thai,40.7282415,-73.8639467,restaurant
Green Zenphony,95-26 Queens Blvd,11374,healthy,40.730219,-73.863865,restaurant
Thai Cuisine,1509 White Plains Rd,10462,thai,40.83811,-73.8638,restaurant
Lobster House All You Can Eat Seafood,95-25 Queens Blvd,11374,seafood,40.73122,-73.8637,restaurant
Sai,95-34 Queens Blvd,11374,japanese,40.73012,-73.8636,restaurant
BlackSea Fish & Grill,95-36 Queens Blvd,11374,seafood,40.7301,-73.863538,restaurant
Lash West Indian And American Cuisine,800 Burke Ave,10467,indian,40.87122,-73.8632,restaurant
Agra Grill,3835 White Plains Rd,10467,indian,40.88465,-73.86244,restaurant
Mesa Maya,837D Midland Ave,10704,mexican,40.93547,-73.86217,restaurant
F & J Pine Restaurant,1913 Bronxdale Ave,10462,italian,40.848685,-73.862069,restaurant
La Catrina Restaurant,825 Morris Park Ave,10462,american,40.84631,-73.86161,restaurant
Chandni Chowk Restaurant,2570 Bronxwood Ave,10469,indian,40.86531,-73.8613699,restaurant
Mr-Pizza,1448 E Ave,10462,pizza,40.83623814,-73.86029774,restaurant
Loong Xin Asian cuisine,670 E 233rd St,10466,thai,40.8935462,-73.85849901,restaurant
Cienega Las Tlayudas de Oaxaca Mexican Cuisine,10432 Corona Ave,11368,mexican,40.74369,-73.85759,restaurant
Ali's Roti Shop,4220 White Plains Rd,10466,indian,40.894,-73.85684,restaurant
Carifesta Restaurant,4251 White Plains Rd,10466,indian,40.89485,-73.8568,restaurant
Yard House,237 Market St,10701,vietnamese,40.963557,-73.856217,restaurant
Park Side Restaurant,107-01 Corona Ave,11368,italian,40.743843,-73.856118,restaurant
Mr Q's Chinese Restaurant,2115 Williamsbridge Rd,10461,chinese,40.85579,-73.85576,restaurant
Grand Sichuan NY II,98-108 Queens Blvd,11374,chinese,40.72743818,-73.85570884,restaurant
Don Tequila Urban Cantina,83-38 Woodhaven Blvd,11385,mexican,40.7022312,-73.85570381,restaurant
Venezia Pizzeria,1115 Astor Ave,10469,pizza,40.85993,-73.85515,restaurant
Khalil Biryani House,1445 Olmstead Ave,10462,indian,40.83531577,-73.85505917,restaurant
Forest Hills Indian Cuisine,7151 Yellowstone Blvd,11375,indian,40.7212239,-73.8549107,restaurant
Taqueria Tlaxcalli,2103 Starling Ave,10462,mexican,40.83622,-73.85488,restaurant
Premium Sweets & Restaurant,2104 Starling Ave,10462,indian,40.8359499,-73.85487,restaurant
Al Aqsa Restaurant,2107 Starling Ave,10462,indian,40.83623,-73.85483,restaurant
H.I.M Ital Health Food Market,4374B White Plains Rd,10466,healthy,40.89776114,-73.85477073,restaurant
Sorrento Pizzeria,2004 Williamsbridge Rd,10461,pizza,40.85447,-73.85438,restaurant
Enzo's Of Williamsbridge,1998 Williamsbridge Rd,10461,italian,40.85413,-73.85412,restaurant
Kiraku Sushi,1948 Williamsbridge Rd,10461,japanese,40.8532877,-73.8534942,restaurant
Burger Time,1080 Morris Park Ave,10461,healthy,40.84906006,-73.85341644,restaurant
Roast & Co,100-12 Queens Blvd,11375,healthy,40.72639,-73.85339,restaurant
Patricia's,1082 Morris Park Ave,10461,pizza,40.84912,-73.8533099,restaurant
Sabor Latino Seafood Restaurant,2161 Starling Ave,10462,seafood,40.8365,-73.85314,restaurant
Lillian Pizzeria,9601 69th Ave,11375,pizza,40.7169777,-73.85229866,restaurant
Sugetto,1279 Castle Hill Ave,10462,italian,40.8338,-73.85173,restaurant
The Healthy Kitchen,1135C Morris Park Ave,10461,healthy,40.85035,-73.851727,restaurant
Vegan Grill,1201 Castle Hill Ave,10462,healthy,40.831996,-73.851316,restaurant
Jenny's Roti Shop,1262 Castle Hill Ave,10462,indian,40.83379364,-73.85115051,restaurant
Melanie's Roti & Grill Restaurant,1248 Castle Hill Ave,10462,indian,40.8333,-73.851045,restaurant
Marisco Centro Seafood Restaurant & Fish Market,1160 Castle Hill Ave,10462,seafood,40.83156,-73.85095,restaurant
House Of Flava’,920A E 233rd St,10466,seafood,40.89116,-73.85088,restaurant
Estrellita Poblana,2231 Westchester Ave,10462,mexican,40.83446,-73.85084,restaurant
King Fresh Seafood,2241 Westchester Ave,10462,seafood,40.83448,-73.85068003,restaurant
Best Deli & Grill,1033 Castle Hill Ave,10472,healthy,40.82842,-73.85043,restaurant
Katsuno,103-01 Metropolitan Ave,11375,japanese,40.71041167,-73.84992032,restaurant
Pizza Italia,772 Castle Hill Ave,10473,pizza,40.8228,-73.84867,restaurant
Nicks Bistro,104-20 Metropolitan Ave,11375,seafood,40.709937,-73.84830589,restaurant
Dante's Pizza,105-03 Metropolitan Ave,11375,pizza,40.710159,-73.84821743,restaurant
Mint's Thai Kitchen,70-15A Austin St,11375,thai,40.7207703,-73.8464027,restaurant
Sushi Yasu,70-11 Austin St,11375,japanese,40.720967,-73.846356,restaurant
Little Pepper,18-24 College Point Blvd,11356,chinese,40.78245,-73.84618,restaurant
Blue Tijuana,15-24 College Point Blvd,11356,mexican,40.783534,-73.846121,restaurant
Long King House,15-26 College Point Blvd,11356,chinese,40.78349,-73.84591,restaurant
Carniceria Y Taqueria  El Novillo,14-33 College Point Blvd,11356,mexican,40.78452188,-73.84569084,restaurant
Kai Sushi Asian Fusion,1475 Williamsbridge Rd,10461,thai,40.84362,-73.84565,restaurant
Valerio Juice Bar & Vegan Food,14-39 College Point Blvd,11356,healthy,40.7846189,-73.8456075,restaurant
Bangkok Cuisine,10718 70th Rd,11375,thai,40.720954,-73.845238,restaurant
Manuel's Fish Market,2724 E Tremont Ave,10461,seafood,40.8422399,-73.84507,restaurant
Monte Grab & Go Market,1790 Eastchester Rd,10461,vietnamese,40.84880931,-73.84471212,restaurant
Vegans Delight,3565 Boston Rd,10469,healthy,40.87852,-73.84436,restaurant
Cestra's Pizza,44 Westchester Sq,10461,pizza,40.841423,-73.8431588,restaurant
Red Pipe Cafe,71-60 Austin St,11375,healthy,40.71933073,-73.84275939,restaurant
5 Burro Cafe,72-05 Austin St,11375,mexican,40.71924642,-73.84225528,restaurant
Ole Mexican Grille,126-11 15th Ave,11356,mexican,40.7851077,-73.8419311,restaurant
Nick’s Pizza,108-26 Ascan Ave,11375,pizza,40.71803401,-73.84057168,restaurant
Sarku Japan,815 Hutchinson River Pkwy,10465,japanese,40.82349382,-73.8379064,restaurant
Ladle of Love,18 Palmer Ave,10708,healthy,40.9412911,-73.8376173,restaurant
Dumpling + Noodle,26 Palmer Ave,10708,thai,40.9413694,-73.8374813,restaurant
Da Franco & Tony Ristorante,2815 Middletown Rd,10461,italian,40.843635,-73.836135,restaurant
